territorio,geocode,estado,ano,variavel,chave,unidade,valor
Araputanga,5101258,MT,2004,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.849743
Araputanga,5101258,MT,2005,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.921590
Araputanga,5101258,MT,2006,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.852856
Araputanga,5101258,MT,2007,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.119470
Araputanga,5101258,MT,2008,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.869384
Araputanga,5101258,MT,2009,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.126914
Araputanga,5101258,MT,2010,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.414027
Araputanga,5101258,MT,2011,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.108129
Araputanga,5101258,MT,2012,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.044938
Araputanga,5101258,MT,2013,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.728518
Araputanga,5101258,MT,2014,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.845871
Araputanga,5101258,MT,2015,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.706607
Araputanga,5101258,MT,2016,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.919001
Araputanga,5101258,MT,2017,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.280489
Araputanga,5101258,MT,2018,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,24.834372
Araputanga,5101258,MT,2019,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.746227
Araputanga,5101258,MT,2020,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.430300
Araputanga,5101258,MT,2021,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.486691
Araputanga,5101258,MT,2022,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,25.117464
Araputanga,5101258,MT,2023,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.081553
Araputanga,5101258,MT,2024,Temperatura média anual do ar,atmosphere_annual_mean_air_temperature,°C,26.556312
Araputanga,5101258,MT,1985,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.578790
Araputanga,5101258,MT,1986,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.556653
Araputanga,5101258,MT,1987,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.125956
Araputanga,5101258,MT,1988,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.045886
Araputanga,5101258,MT,1989,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.063913
Araputanga,5101258,MT,1990,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.079630
Araputanga,5101258,MT,1991,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.385834
Araputanga,5101258,MT,1992,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,31.787227
Araputanga,5101258,MT,1993,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.685276
Araputanga,5101258,MT,1994,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.437581
Araputanga,5101258,MT,1995,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.756317
Araputanga,5101258,MT,1996,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.182588
Araputanga,5101258,MT,1997,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.870616
Araputanga,5101258,MT,1998,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.872291
Araputanga,5101258,MT,1999,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.916737
Araputanga,5101258,MT,2000,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.695444
Araputanga,5101258,MT,2001,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.470275
Araputanga,5101258,MT,2002,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.183737
Araputanga,5101258,MT,2003,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.706586
Araputanga,5101258,MT,2004,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.135556
Araputanga,5101258,MT,2005,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.840054
Araputanga,5101258,MT,2006,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.669700
Araputanga,5101258,MT,2007,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.614959
Araputanga,5101258,MT,2008,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.902173
Araputanga,5101258,MT,2009,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.779707
Araputanga,5101258,MT,2010,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.115299
Araputanga,5101258,MT,2011,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.061037
Araputanga,5101258,MT,2012,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.140884
Araputanga,5101258,MT,2013,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.715175
Araputanga,5101258,MT,2014,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.721741
Araputanga,5101258,MT,2015,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.261765
Araputanga,5101258,MT,2016,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.344521
Araputanga,5101258,MT,2017,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.999171
Araputanga,5101258,MT,2018,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,32.807576
Araputanga,5101258,MT,2019,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.726186
Araputanga,5101258,MT,2020,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.776044
Araputanga,5101258,MT,2021,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.610167
Araputanga,5101258,MT,2022,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,33.673847
Araputanga,5101258,MT,2023,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.054247
Araputanga,5101258,MT,2024,Temperatura máxima anual do ar,atmosphere_annual_maximum_air_temperature,°C,34.844344
Araputanga,5101258,MT,1998,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,154.867994
Araputanga,5101258,MT,1999,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,154.844666
Araputanga,5101258,MT,2000,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,134.618208
Araputanga,5101258,MT,2001,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,125.328876
Araputanga,5101258,MT,2002,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,131.537980
Araputanga,5101258,MT,2003,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,139.146799
Araputanga,5101258,MT,2004,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,144.027312
Araputanga,5101258,MT,2005,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,150.339403
Araputanga,5101258,MT,2006,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,145.952774
Araputanga,5101258,MT,2007,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,151.127454
Araputanga,5101258,MT,2008,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,158.108393
Araputanga,5101258,MT,2009,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,127.142248
Araputanga,5101258,MT,2010,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,176.909815
Araputanga,5101258,MT,2011,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,160.580370
Araputanga,5101258,MT,2012,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,137.856330
Araputanga,5101258,MT,2013,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,133.751351
Araputanga,5101258,MT,2014,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,131.493030
Araputanga,5101258,MT,2015,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,144.171550
Araputanga,5101258,MT,2016,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,162.013371
Araputanga,5101258,MT,2017,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,142.143101
Araputanga,5101258,MT,2018,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,138.540825
Araputanga,5101258,MT,2019,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,154.207966
Araputanga,5101258,MT,2020,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,194.290469
Araputanga,5101258,MT,2021,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,161.131152
Araputanga,5101258,MT,2022,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,168.371835
Araputanga,5101258,MT,2023,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,154.819061
Araputanga,5101258,MT,2024,Nº anual dias sem chuva,atmosphere_annual_number_of_days_without_rain,dias,175.072831
Araputanga,5101258,MT,1985,Precipitação anual,atmosphere_annual_precipitation,mm,1385.805484
Araputanga,5101258,MT,1986,Precipitação anual,atmosphere_annual_precipitation,mm,1434.744021
Araputanga,5101258,MT,1987,Precipitação anual,atmosphere_annual_precipitation,mm,1261.647113
Araputanga,5101258,MT,1988,Precipitação anual,atmosphere_annual_precipitation,mm,1542.899246
Araputanga,5101258,MT,1989,Precipitação anual,atmosphere_annual_precipitation,mm,1556.866602
Araputanga,5101258,MT,1990,Precipitação anual,atmosphere_annual_precipitation,mm,1594.860400
Araputanga,5101258,MT,1991,Precipitação anual,atmosphere_annual_precipitation,mm,1076.034267
Araputanga,5101258,MT,1992,Precipitação anual,atmosphere_annual_precipitation,mm,1452.500356
Araputanga,5101258,MT,1993,Precipitação anual,atmosphere_annual_precipitation,mm,1028.227034
Araputanga,5101258,MT,1994,Precipitação anual,atmosphere_annual_precipitation,mm,1263.061007
Araputanga,5101258,MT,1995,Precipitação anual,atmosphere_annual_precipitation,mm,1239.676351
Araputanga,5101258,MT,1996,Precipitação anual,atmosphere_annual_precipitation,mm,1504.707818
Araputanga,5101258,MT,1997,Precipitação anual,atmosphere_annual_precipitation,mm,1350.454921
Araputanga,5101258,MT,1998,Precipitação anual,atmosphere_annual_precipitation,mm,1789.295501
Araputanga,5101258,MT,1999,Precipitação anual,atmosphere_annual_precipitation,mm,1220.435320
Araputanga,5101258,MT,2000,Precipitação anual,atmosphere_annual_precipitation,mm,1430.186271
Araputanga,5101258,MT,2001,Precipitação anual,atmosphere_annual_precipitation,mm,1551.405665
Araputanga,5101258,MT,2002,Precipitação anual,atmosphere_annual_precipitation,mm,1404.279817
Araputanga,5101258,MT,2003,Precipitação anual,atmosphere_annual_precipitation,mm,1610.420966
Araputanga,5101258,MT,2004,Precipitação anual,atmosphere_annual_precipitation,mm,1389.829346
Araputanga,5101258,MT,2005,Precipitação anual,atmosphere_annual_precipitation,mm,1387.134682
Araputanga,5101258,MT,2006,Precipitação anual,atmosphere_annual_precipitation,mm,1735.650093
Araputanga,5101258,MT,2007,Precipitação anual,atmosphere_annual_precipitation,mm,1414.962954
Araputanga,5101258,MT,2008,Precipitação anual,atmosphere_annual_precipitation,mm,1410.694912
Araputanga,5101258,MT,2009,Precipitação anual,atmosphere_annual_precipitation,mm,1661.499579
Araputanga,5101258,MT,2010,Precipitação anual,atmosphere_annual_precipitation,mm,1333.231235
Araputanga,5101258,MT,2011,Precipitação anual,atmosphere_annual_precipitation,mm,1509.445648
Araputanga,5101258,MT,2012,Precipitação anual,atmosphere_annual_precipitation,mm,1651.142717
Araputanga,5101258,MT,2013,Precipitação anual,atmosphere_annual_precipitation,mm,1504.697810
Araputanga,5101258,MT,2014,Precipitação anual,atmosphere_annual_precipitation,mm,1985.631117
Araputanga,5101258,MT,2015,Precipitação anual,atmosphere_annual_precipitation,mm,1537.504837
Araputanga,5101258,MT,2016,Precipitação anual,atmosphere_annual_precipitation,mm,1398.031788
Araputanga,5101258,MT,2017,Precipitação anual,atmosphere_annual_precipitation,mm,1749.789064
Araputanga,5101258,MT,2018,Precipitação anual,atmosphere_annual_precipitation,mm,1627.214562
Araputanga,5101258,MT,2019,Precipitação anual,atmosphere_annual_precipitation,mm,1255.191605
Araputanga,5101258,MT,2020,Precipitação anual,atmosphere_annual_precipitation,mm,1004.235221
Araputanga,5101258,MT,2021,Precipitação anual,atmosphere_annual_precipitation,mm,1377.858837
Araputanga,5101258,MT,2022,Precipitação anual,atmosphere_annual_precipitation,mm,1245.486726
Araputanga,5101258,MT,2023,Precipitação anual,atmosphere_annual_precipitation,mm,1330.258579
Araputanga,5101258,MT,2024,Precipitação anual,atmosphere_annual_precipitation,mm,1124.404989
Araputanga,5101258,MT,1985,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.700282
Araputanga,5101258,MT,1986,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.862749
Araputanga,5101258,MT,1987,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.217188
Araputanga,5101258,MT,1988,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.960474
Araputanga,5101258,MT,1989,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.213838
Araputanga,5101258,MT,1990,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.384106
Araputanga,5101258,MT,1991,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.841032
Araputanga,5101258,MT,1992,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.437389
Araputanga,5101258,MT,1993,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.956525
Araputanga,5101258,MT,1994,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.927704
Araputanga,5101258,MT,1995,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.171775
Araputanga,5101258,MT,1996,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.774033
Araputanga,5101258,MT,1997,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.493084
Araputanga,5101258,MT,1998,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.200457
Araputanga,5101258,MT,1999,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.100978
Araputanga,5101258,MT,2000,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,24.976721
Araputanga,5101258,MT,2001,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.312332
Araputanga,5101258,MT,2002,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.846598
Araputanga,5101258,MT,2003,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.165133
Araputanga,5101258,MT,2004,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.327106
Araputanga,5101258,MT,2005,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.333187
Araputanga,5101258,MT,2006,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.128572
Araputanga,5101258,MT,2007,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.502981
Araputanga,5101258,MT,2008,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.272684
Araputanga,5101258,MT,2009,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.395863
Araputanga,5101258,MT,2010,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.843106
Araputanga,5101258,MT,2011,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.523303
Araputanga,5101258,MT,2012,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.304085
Araputanga,5101258,MT,2013,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.034570
Araputanga,5101258,MT,2014,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.145575
Araputanga,5101258,MT,2015,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.040435
Araputanga,5101258,MT,2016,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.246082
Araputanga,5101258,MT,2017,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.601243
Araputanga,5101258,MT,2018,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.220592
Araputanga,5101258,MT,2019,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.175166
Araputanga,5101258,MT,2020,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,27.068913
Araputanga,5101258,MT,2021,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.933772
Araputanga,5101258,MT,2022,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,25.489266
Araputanga,5101258,MT,2023,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,26.607849
Araputanga,5101258,MT,2024,Temperatura média anual sup. terrestre,atmosphere_annual_mean_surface_temperature,°C,27.193171
Araputanga,5101258,MT,1985,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,19.664378
Araputanga,5101258,MT,1986,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,18.970771
Araputanga,5101258,MT,1987,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,8.457621
Araputanga,5101258,MT,1988,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,44.020185
Araputanga,5101258,MT,1989,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,28.932582
Araputanga,5101258,MT,1990,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,26.439359
Araputanga,5101258,MT,1991,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,-3.830184
Araputanga,5101258,MT,1992,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,24.264242
Araputanga,5101258,MT,1993,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,-10.585591
Araputanga,5101258,MT,1994,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,6.872571
Araputanga,5101258,MT,1995,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,9.114329
Araputanga,5101258,MT,1996,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,24.705823
Araputanga,5101258,MT,1997,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,18.694645
Araputanga,5101258,MT,1998,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,50.640853
Araputanga,5101258,MT,1999,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,10.565285
Araputanga,5101258,MT,2000,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,26.050369
Araputanga,5101258,MT,2001,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,34.757630
Araputanga,5101258,MT,2002,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,21.248559
Araputanga,5101258,MT,2003,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,41.585954
Araputanga,5101258,MT,2004,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,27.405932
Araputanga,5101258,MT,2005,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,26.211802
Araputanga,5101258,MT,2006,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,53.761414
Araputanga,5101258,MT,2007,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,27.458758
Araputanga,5101258,MT,2008,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,28.374369
Araputanga,5101258,MT,2009,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,41.324245
Araputanga,5101258,MT,2010,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,24.640576
Araputanga,5101258,MT,2011,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,39.250813
Araputanga,5101258,MT,2012,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,39.513442
Araputanga,5101258,MT,2013,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,31.865947
Araputanga,5101258,MT,2014,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,74.416454
Araputanga,5101258,MT,2015,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,29.087070
Araputanga,5101258,MT,2016,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,22.888843
Araputanga,5101258,MT,2017,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,52.128789
Araputanga,5101258,MT,2018,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,42.399243
Araputanga,5101258,MT,2019,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,13.391447
Araputanga,5101258,MT,2020,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,3.816182
Araputanga,5101258,MT,2021,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,31.229778
Araputanga,5101258,MT,2022,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,12.807460
Araputanga,5101258,MT,2023,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,25.947419
Araputanga,5101258,MT,2024,Disponibilidade anual de água,atmosphere_annual_water_availability,mm,13.108248
Araputanga,5101258,MT,2003,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,25.545414
Araputanga,5101258,MT,2004,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,35.130674
Araputanga,5101258,MT,2005,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,30.218711
Araputanga,5101258,MT,2006,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,21.714494
Araputanga,5101258,MT,2007,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,35.172980
Araputanga,5101258,MT,2008,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,19.488952
Araputanga,5101258,MT,2009,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,13.924558
Araputanga,5101258,MT,2010,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,41.419515
Araputanga,5101258,MT,2011,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,12.556938
Araputanga,5101258,MT,2012,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,16.475346
Araputanga,5101258,MT,2013,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,11.941379
Araputanga,5101258,MT,2014,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,14.549509
Araputanga,5101258,MT,2015,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,20.716836
Araputanga,5101258,MT,2016,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,16.241744
Araputanga,5101258,MT,2017,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,16.645436
Araputanga,5101258,MT,2018,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,12.998908
Araputanga,5101258,MT,2019,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,18.847970
Araputanga,5101258,MT,2020,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,29.517822
Araputanga,5101258,MT,2021,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,18.820508
Araputanga,5101258,MT,2022,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,18.987576
Araputanga,5101258,MT,2023,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,16.957556
Araputanga,5101258,MT,2024,PM10 anual,atmosphere_annual_inhalable_particulate_matter_pm10,µg/m³,46.822009
Araputanga,5101258,MT,1985,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,4.000000
Araputanga,5101258,MT,1986,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,13.000000
Araputanga,5101258,MT,1987,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,12.000000
Araputanga,5101258,MT,1988,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,4.000000
Araputanga,5101258,MT,1989,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,5.000000
Araputanga,5101258,MT,1990,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,7.000000
Araputanga,5101258,MT,1991,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,3.000000
Araputanga,5101258,MT,1992,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,3.000000
Araputanga,5101258,MT,1993,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,2.000000
Araputanga,5101258,MT,1994,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,2.000000
Araputanga,5101258,MT,1995,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,12.000000
Araputanga,5101258,MT,1996,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,9.000000
Araputanga,5101258,MT,1997,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,10.000000
Araputanga,5101258,MT,1998,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,14.035846
Araputanga,5101258,MT,1999,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,7.032717
Araputanga,5101258,MT,2000,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,7.370697
Araputanga,5101258,MT,2001,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,3.654054
Araputanga,5101258,MT,2002,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,5.738834
Araputanga,5101258,MT,2003,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,9.138265
Araputanga,5101258,MT,2004,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,3.102418
Araputanga,5101258,MT,2005,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,5.335135
Araputanga,5101258,MT,2006,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,7.748791
Araputanga,5101258,MT,2007,Nº anual dias chuva persistente,atmosphere_annual_number_of_days_with_persistent_rain,dias,8.331437
